"この時間帯に疲れながらコード書いてて、カタカナをひらがなに変換する時に「str.tr(""ァ-ン"", ""ぁ-ん"")」とか見ると、ウッと来る。","-1"
"いろいろ考えたい気分だけど、(今日7時に起きたから)思ってる以上に頭動いてなくて全然フワッと来ない。","-1"
"バリバリ働きたい系女子と家事したい系専業男子の合コンはそれなりに需要ありそう。","1"
"今年の夏イーちゃんと5泊6日の香港&amp;マカオ旅行行くことになったけど、香港とマカオは去年行ったばっかり。。　まぁ１人で行くのと彼女と行くのじゃ楽しみ方違うしいいかな。一回行ったことあると、計画は立てやすくてイイ感じ。","1"
"FC2動画の週間ランキングと月間ランキングのページのデザインが変わったのが原因で、スクレイピング失敗してサイト落ちてた。　サイトのアクセス数見るに、今日変わった感じだけど、今日気づけて良かった。","1"
"TeXの環境再構築してたら「ナウでヤングな若者はコマンドラインで作業できないので、GUIで全作業ができるTeXShopをインストールする。」っていう記述を見つけて、イラッとした。","-1"
"月間8万PVぐらいならサービス落とそうかなぁとも思うけど、でも次にそこに置きたいサービス思いつかないし、そもそも自分がそのサービス一番使っているので落とせない。","1"
"来週月曜日発表の輪講、発表のスライドだけ作ればいいかと思ったら、論文形式(5ページ程度)の資料も日本語版と英語版で作らないといけないらしいけど、今日知った。。。","-1"
"やっぱり家族のことを考えると安定な仕事の方がいいんだろうなぁと思うし、実際に仕事を始めるとその思いはさらに強くなるんだろうけど、でもやっぱり挑戦し続けたいと思うし、""挑戦""を忘れないようにしないとな。と推定35歳の人からブログでコメントを頂いて思った。","1"
"テストコード途中のままmasterブランチにコミットしちゃった。まぁいいか。もう帰る。","-1"
"なんかMac miniのEthernetとWi-Fi壊れてるっぽくて辛い。USB経由でEthernetつなぐといけるんだけど。","-1"
"そういえば、会社で今使ってるパソコンの電源がコンセントから少し浮いてて、(おそらくそこから電気が空気中に放出されて)座ってる椅子に帯電するから、座ろうとして椅子触るとめっちゃ静電気流れて辛い。","-1"
"インターン定時に終わって帰っても家で一人でパソコンやりたいぼくは、更に逃げ。","-1"
"これから公開の映画で見たいの 悪の教典 と 007 ぐらいしかない。","-1"
"今日の朝からバックアップ始めて、最初の頃はあと15日かかるってなってたのに、あと10時間で終わるらしい。　MacBook Airの世界ではこっちの世界と時間の進む速さが違うらしくて良い感じ。","1"
"Mac miniのHDDには日立のHDDが使われてた。made in Japanが残っててよかった。","1"
"事情によりボクは身体を捧げられなくなった。　肉体だけの乖離は許されない。","-1"
"最近腕立てやってたら腕周りがなんか軽くなった感じがする。シュッシュッって動く感じ(笑","1"
"多分、UNIQLOは機能性重視、g.u.はファッション性重視でやってるんだろうなぁ。","1"
"あーそうか香港ってディズニーランドあるのか！　行ってみたいけどなぁ〜　1人ではなぁ〜　香港でだれかつかまえて一緒に行こうかな","1"
"若干フェロモンとかの影響あるにしても、あんなにいい匂いが体内から出るわけなかった。(当然)","-1"
"「お金に余裕がないと、心にも余裕がない」「女に金は借りるな」　ということだそうです。","1"
"立てるようになった時の写真と共に「この時はまだ重い頭をちょっと支えきれてない」ってコメントがあったから、「最近も頭が重くてうまくベットから起き上がれない」って返しといた。","1"
"今日チョットベター貰ったら不吉なこと起きるし、「留年」の特集なんか貰うんじゃなかった。","-1"
"手で抜くのは難しいけど、邪魔な感じのヒゲを頑張って抜こうとしてるけどうまく抜けなくてすごいストレス溜まる。　でも抜かないで放っておくのも負けた感じがしてイライラするから、ずっと格闘しててどんどんイライラが溜まっていく。","-1"
"両親共に漫画を読まない人なので、漫画を読むという文化を受け継いでいないのである。。。","-1"
"「大切なことはすべて君が教えてくれた」を最初っから最後まで見たら今日半日つぶれた。","-1"
"うわー。明日amazonで買ったの届くんだった。買い物行けないじゃん…　まぁ翌日配送にしてもらうかなー　まぁ明日の気分で決めよ","-1"
"いやー、ほんと可愛いなぁ。　京都来いよ って言ったら親元離れたくないからイヤって拒否られたけど…","1"
"やっぱり一番の感動は処理速度の早さだなぁ。4から変えたから余計に実感出来るんだろうけど","1"
"あ、そういえばiPad(第３世代)をiOS6にしたらSiriが使えるようになった。　iOS5までは音声入力だけしかできんかったけど。","1"
"一生ひたすら「なぜ私は妖精さんに生まれなかったのか」と悩んで生涯を終える人","1"
"黒のツートンいがいと黒いのでは…？？　角度によって結構色が変わるのか…","-1"
"シャワー浴びてきたら9時だった…　寝ないと…寝ないと…寝ないと…　眠くない…","-1"
"WATERWORLDのはアトラクション扱いじゃなくてウォークスルーなんかぁ。　行く気がぁ…　去年みたいにゾンビに敬礼して歩きまわるかなー　でもさすがに一人じゃ恥ずかしいし…笑","-1"
"ご飯食べたい　ってジェスチャーして一緒に行けば良いのでは…！","1"
"心斎橋のApple Storeとか関西の人みんな集まるから結構ヤバイ気がする。前々日ぐらいから陣取ってれば余裕かもしれんけど(笑","-1"
"久しぶりにお隣さんが大きな声出して交尾してる。　動物的でよろしい。","1"
"遊ばないといけないというプレッシャーがかかって心が休まらない感じ結構ヤバイ。","-1"
"試験終わったらFF10やろうと思って10日前ぐらいに中古で買ったんだけど、昨日ぐらいからやりたくてやりたくてウズウズしてる。　試験終わっても色々用事があってきっと出来るのは6日からなんだけどね。","-1"
"オンラインでも問題起こるし、オフラインでも問題起こるし、それらが絡みあった問題も起きるし、ネットがなかった時代に比べて面倒くさい社会になったなぁと思う19歳の夏。","1"
"Volvicのペットボトルは頑丈そうだし、熱湯入れても大丈夫だろうと思ってたけど、入れてみたらひと回り小さくなってキャップしても外から力加えたら漏れちゃったからダメだった。　ペットボトルに熱湯いれたらダメっぽい。","-1"
"後はチームについてか。ってもう既に５枚になってるんだけど…　7枚ぐらいになってもいいよね。概ね5枚だったし…笑","1"
"混ぜたらそれっぽくなったけど、なんかとろみがすごい。まぁ夏だからこんなもんなのかなぁ。","-1"
"このペースだと課題終わるの25:30ぐらいかなぁ。あと1時間で終わらせるぞー","1"
"ツイッターの発言を分析して、その日の気分にあったアイスを持ってきてくれる的なすばらしいサービス。","1"
"きっとこんな感じで国のお偉いさんたちも発言撤回ばっかりしてるんだろう。","1"
"彼女できたり結婚したりしたら一人遊びが十分にできなくなるから、今のうちにたくさん一人遊びしとく。","1"
"そういえばこの前バイト先の新しいPCセットアップしたら爆速で ふえー！！ ってなった。i7のQuad-Coreで周波数3GHzぐらいだったかなぁ。Quad-Core全然違うわ。","1"
"だれか暇な人おらんかね　ってもそこまで激しく行きたくないけど、課題あるし。","1"
"7時からのCallの試験にいつ行けばいいのかよくわからん。ちょっと遅かったらめちゃくちゃ混むし、ちょっと早かったら誰いない…笑 今回3回目でいい感じのタイミングで行きたい。","-1"
"外国人に比べて日本人はフィードバック送らない傾向があるので、みなさん積極的に意見を言いましょう。","1"
"で、しかも女の子すぐに寝ちゃう。親が気付くと起こすんだけど、親は親で本読んでるからなかなか娘が寝てるの気付かない。迷惑だから家帰れよ。","-1"
"どうして価値の低い会話が生まれるのかと考えていたけど、話し手がinputした情報に対して十分に思考していなくて、もとの情報に＋αされていない事が原因なのではないかという結論に至った。　つまり見たまんま、聞いたまんまをoutputしていて、だからなに？ という状態に陥りやすい。","1"
"なんなんだろう。そういう人間性の人がテニサーに集まるのか、それともテニサーに入るとそうなってしまうのか。","1"
"というか学問化されてるのか知らなかったから仕方ない。。。　自分の調査不足だった。","-1"
"缶拾ってるよりはカネになるだろうしなぁ。 やっぱり最低賃金とか関係ない労働者いないと成り立たないような。  最低賃金とかあるから、雇う方も最低賃金払うに値するような人しか雇用できない訳で…","-1"
"ワザとバカっぽいツイートして、下手に突っ込んできた人をボコボコにしてる人とかいそう。","1"
"自分の人生で大きな失敗がなくてこれはやばいと高校生の時に思い始めた。記憶の中では自分の一番大きな失敗は車の免許取るときに最後の試験で１回落ちた事。","-1"
"水曜日女装してったらレディースデイ1000円でいける！！　って思ったけど、女装セット買う方が映画代よりも高く付くのではないかと思った。　","1"
"Willcomeも3台か。　データ通信はSBの回線使って、電話はPHS使うのか。","1"
"「頑張って！言われるのきらーい」とかいう人いるけど、『頑張れ』という言葉がどうであれ、相手が自分を応援してくれてる事は確かなんだから、言葉どうこうよりも相手の気持ちを重視して素直に喜ぶべきではないの？と思ってしまう。","1"
"超交流会でナース服着てた子からメール来たし、今日は心地よく眠りにつけそう。","1"
"大学が実家通いだったら自分の家で塾経営するとかわんちゃんあったなぁ。","1"
"良く考えたら今貯めてる金は使い道が決まってるから、その金で資金運用しようとしてるのがおかしかった。","-1"
"美味しいアイス作って糖尿病患者増やそうとしてるメーカーさいあく〜！！","1"
"うー、疲れた〜　明日も朝からバイトだけど時間フリーだから今からマクド行って勉強するかなぁ。","1"
"小学校１年の時に６年生の女の子たちに遊んでもらってたんだけど、「3-5は?」ってニヤニヤした顔で質問されて「-2」って普通に答えたら向こうが理解してくれなくて、ぽかーんしてたの今でも覚えてる。笑　まさか中学校まで""マイナス""を習わないなんて思いもしなかった。","1"
"中学受験する人達は小学校4~5年生ぐらいから塾に行き始めるらしくて驚いた。","-1"
"実は人間以外の動物は圧倒的に人間よりも賢いんだけど、みんなばかなフリして人間をもてあそんでいるのだろう。","1"
"(※ぼくはアイデアはろくに出していません) (※ぼくはアイデアはろくに出していません) (※ぼくはアイデアはろくに出していません)","-1"
"ベトナムのお茶って日本のお茶と味似てるんだよね。向こうも緑茶だし","1"
"FBで知り合いっぽいの見つけたんだが中学の時と印象違いすぎて本当に知り合いなのかわからない…","-1"
"家族３人しかいないのに、現役PCマシンが5台とiPad2台って結構おかしい気がする。","1"
"もうじじいになって頭も十分に働かなくなってたら実験もくそもないかもしれないけど…笑　でもいきなり若いときみたいに頭が回りだすかもしれないしなぁ。","1"
"ニュージーランドで会った韓国人の女の子に挨拶でハグされたんだけど、韓国人ってそんなに積極的だったっけ？　って思った。NZの文化に染まってるだけかな。。","-1"
"雨に負けずに大学に行くには意外と雨弱い！と思い込む事が重要な事に気付いたから、「全然雨振ってねーわーっ！！！」って感じで傘ささずに大学行く事にした","1"
"中国語忘れないうちに中国の田舎の田舎に行ってみたい気もするけど","1"
"近親相姦の項を読んでたら、チンパンジーは離乳直後の息子の欲求不満を満たす為に、母親が息子と交尾するとか。   そこまでリスク冒して息子の欲求不満を満たす必要があるのが不思議だよな…","-1"
"Google画像検索で[子宮]って検索したらちょっとグロい画像多くて…","-1"
"ずっと自分で切るのはアレなので、4,5ヶ月に1回美容院行ってまともな髪型にすることにした。","1"
"もうちょっとスケジュール詰めればカンボジア、ラオスあたりも行けたな","-1"
"ヨーロッパで1日1万円はキツイかな…!?   今度ひでしすさんに詳しい事聞こう","1"
"羅平は本当に食べるところ見つけるの大変だった。街中歩いてまともなカフェが1軒あったけど。","-1"
"成都来て思ったけど、やっぱり上海と重慶は可愛い子多かったな。  田舎育ちの可愛い子が金持ちと結婚するために都会に出てくるらしい","1"
"10日で3万とか浪費し過ぎてヤバイ。食費が思った以上にかかってるな。移動費もそれなりだけど。","-1"
"まぁ不誠実でもなんでもいいけど、それが次に生かされてなきゃダメだよなぁ。","-1"
"詳しい事忘れたけど睡眠時間削るにしろ25時〜5時は寝てた方がいいとか聞くしなー。","-1"
"自分も孫生まれたらしっかり投資してあげよう。あげすぎるのはよくないけどね。","1"
"多分生まれつきじゃなくて成長と共に獲得してくものだと思うけど","-1"
"湯船に浸かりながら風呂の水飲む事で、外側内側から身体を温める。","1"
"お隣さんが３日前ぐらいから死にそうな咳してるんだけど大丈夫かなー","-1"
"来年ヨーロッパ行こうかと思ってるけど、さすがに来年までは続かんだろうな。","-1"
"NHKのWebニュース見ても、浜崎あゆみの事も局部切断事件の事も載ってないなぁ。","-1"
"隣で勉強してる子顔立ちもいいし、化粧もしてるのに、腕の毛が…","-1"
"あー、もう上手くいかねーww　髪洗って乾かしたらいい感じになったから、そのままスプレーかけてみたら徐々に崩れてくしww　やっぱり固めてからじゃないとダメかな…　夜、彼に聞くか。","-1"
"「おれはずっとTwitterやりたいから、一生死なない！！」　って言って不死の薬創ろうとする人出てこないかなー","1"
"目の前で勉強してる子、篠田麻理子似の顔で、脚めっちゃ細くて、PCのタイピングかなり速くて、、、やべー！！！　MacじゃなくてWin使ってるけど許すわー！！！！","1"
"思考を文章化するという点で、Twitterは自分の思考の整理に役立つ。","1"
"とりあえずぼくは終末思想というか、別に人間滅んでもいいんじゃない思想を持っているので、本来人類の敵となるべき存在です。","-1"
"今日ビザの申請行こうと思ったんだけど、申請受付が14:30までで無理だった…(布団から出たの13:30","-1"
"さみー、なんかマクド夜中になると冷房かけ始める気がする…　気のせいかな。","-1"
"すき家→TSUTAYA→マクド→寝る     これからこんな感じ","1"
"同じ人間が生み出した言語なのに、これだけ大きな差があるのはなんでだろうね。使う記号にしても文法にしても。","1"
"なんか18歳最後の日とか言ってる人がTLに３人もいるんだけど、みんな明日誕生日なのだろうか。","-1"
"子供産む事に関してもう少し男もリスクを持つ仕組みにするべきだったんじゃないかと思う。　社会的なリスクはもちろんあるけど、生物的なリスクってほとんどないよね。","-1"
"まぁでも今やるべき事は恋愛ではないので。もう少し大人になったら再びアプローチするのもありかもしれませんね。","1"
"日常的にスリッパ履いて生活してるので、歩く音が聞こえてうるさい。","-1"
"なんか学習室24にいるとかわいい女の子たくさんくるんだけど、なんで？","1"
"リストを上手く使い分けられればいいんだろうけど、なかなかそれが上手く出来ない。","-1"
"今日はあかりさんとじゃがじゃがとがいさんともりじゅんくんに会いましたー","1"
"曲流しながらその歌詞タイプするとかやってみようかな…　絶対追いつかないけどw","1"
"周りに自分を評価してくれる人がいないので、自分がどれだけ成長できたかってのがよくわからない。","-1"
"別に誰と話したいとか、なんか話したい事あるとかじゃないんだけどなぁ","-1"
"かといって他の人にかける時間が十分にある訳でもない。。。　いや、なんとかすれば時間作れるもんかなー。","-1"
"じゃがじゃがと会うのに1000円なぁ。 来年KUにいるだろうからまぁ今年は会わんでもいいかな！笑","1"
"ぷっかるさんエレクトーン聞いてるらしいので行ってみますかね（もともと行くつもりだったし）","1"
"ってかなんでnanoサイズでもないのにnanoとか名前に使うかなー。","-1"
"自分の名前のドメイン検索して、既存の自分の名前のサイトを訪れる。","1"
"それで死んでも今までの人生を後悔することはほとんどないだろうし","1"
"なにか落ち着かないと思ったら部屋の電気が一段階暗くなってた。","-1"
"あ、そういえば今日「ニーチェの言葉」買った。　(だからレポート書けよw)","1"
"いろいろな大人と話して、その場その場で自分をアピールしてくのが一番いいんじゃないかというのが今の自分の考え。","1"
"別にぼくデュアルコアになってくれなくてもよかったんですけど！笑","1"
"来週は28℃前後あるからいいや　体調崩さんように気をつけんとなぁ","1"
"喉痛いのと身体痛い。　でも、昨日喋り過ぎて喉痛くなって、昨日おとといと歩き過ぎて身体痛い気がすんだよな。","-1"
"ガチで寝過ごしそうで怖い、Twitterやってないと寝てしまう","-1"
"あ、ヤバイこと気付いた…　昨日腕時計の電池切れたから試験中に時間分からない…笑　　携帯使えないしねぇ…","-1"
"でもなんか今日研究室の事務の人に呼び出されて最悪。Cities in Motion2やりたかった。","-1"
"ってかまぁ同じぐらいのスペックのPCすでに2台あるんだけどね。Mac mini 4-coresとMac Pro 8-cores (2008)","1"
"CPUのベンチマーク見たら今のMBA13''よりも3倍になるし、やばいぞこれは。","1"
"今日は夜遅くまで開発するために、食料もコーヒーも買って来たけど、「できる人」は生活リズムもしっかりしてるらしいので、できる人になるために寝ましょうか。","1"
"いやぁ、あの500件手動で送ったの？って聞かれた時には笑ったね。笑","1"
"作業の休憩、気晴らしとしての食事であって、生きるための食事ではない","1"
"eclipseの自動フォーマットで右側に長いコードの途中で改行するのチョットキモイ。","-1"
"レポート書くの面倒だから、READMEをコピペして、適当に考察とか付け加えて、それでよしにしたい。最近やっとマークダウンの楽さに気づいた。","1"
"家の近くで工事しててうるさいからスタバに来てプログラム書いてるんだけど、今自分がスタバMacしてることに気づいて、ウワッってなってる。","-1"
"少なくとも日本語と英語よりは、日本語と中国語、中国語と英語の方が近いし。","1"
"2ヶ月前に日本語の勉強始めた人たちが、日本語の仕様書見てプログラム書けって言われてるの本当にかわいそう。(それで時給117円)","-1"
"Windows8もシャットダウンの場所同じらしいなぁ。ネットでもシャットダウンの位置が分かりにくいという意見が多数ある。","-1"
"日陰で、風通しもそんなに良くないところに置いておいたのに匂い変わっちゃったかなー","-1"
"23日のMac miniのアップデートによってはうちにMac miniが導入される可能性が出てきた。","1"
"そういえば明日AppleさんからLightningケーブル２つめが届く。","1"
"帰宅した。　音楽聴きながらチャリのブレーキレバーでリズム刻んでたら、すれ違いざまに舌打ちされた。　なんで…(´・ω・｀)","-1"
"6週間20万円で行けるかどうかは香港、台湾の物価にかかってる感じする。　台湾って結構物価高そうなイメージなんだけど。。","-1"
"ってこの前母親に言ったら「なんであんたそんな事知ってんの？」って言われた笑","1"
"マクド意外と人少ない  マクドでコンピューティングしようと思ったけど、今テザリングできないんだった…","-1"
"大学の教室でもしっかりLTE入ってて快適。3Gよりも電波しっかりしてるのでは…","1"
"TSUTAYAで借りてくる映画面白く無いんだけどどういうこと。","-1"
"相手の本名も知らずにワンナイトラブとかよーやるわ、、　なんか精神的に無理だね(^^;","-1"
"ディスプレイが縦に長くなったのは意外と気にならないなぁ  ただやっぱり手の小さい女の子とかだと左上押すのは辛いかもしれん","1"
"自分はいろいろ深くまで考えちゃうから、そんな深く考えなくてもいーじゃん！ って言って止めてくれる人が欲しいわ","1"
"眠れないくせに起きたらめちゃくちゃ眠いし最悪…　こんなコンディションでiPhoneの発表を聞くとか。。","-1"
"中国に生きようか本気で迷ってる。　経済成長、規模的には全然問題ないように思うけど。","1"
"成人式の思い出のスライドショーをWindowsで作りたくない…って言ったら自分が作ることになってしまった。マカー自分しかいないから当然なんだけど…","-1"
"おっさんまたやってるwww　げんきやのー　前ほど声聞こえないからつまらんけど","1"
"あんなクソなの…　って思ってるけどデファクトスタンダードになりそうで怖い。","-1"
"マネキンごっこで「おいおい〜　動いてんじゃねーよ〜！！」とか言葉攻(ry なんでｍないｄす","1"
"同じ部屋にいるらしいのにTwで会話してるあたり情報学徒っぽい。","1"
"停電時、トイレにバケツで水放り込んで洗浄するって別に普通な気がするけどなんで1000ふぁぼになってるんだ…","-1"
"5日にアイスを味わって食べるためにここ2週間ぐらい禁欲してる。","1"
"今日は今のところメンタルコンディション最高だし、昨日の夜なでしこ見たりしてぐだぐだしてた甲斐があったわ。　このままのコンディションでいければかなりパフォーマンス高い勉強できそう。","1"
"もともと遊ぶつもりで朝ごはん食べてて「勉強」ってフッと思っても勉強なんてしないのに…　どうなってんだこの頭は。","-1"
"単位落としたときにエアコンのせいにするためにテスト終わるまではエアコンつけるのやめよ。","1"
"ついにOS X Serverも1700円になっちゃったしなぁ。遊びで買ってみるかなぁ。","1"
"食欲も睡眠欲もなくなって、課題やる気もなくなっちゃった…！！","-1"
"日本でテロってほとんど起きないけど、単に日本人の行動力がないだけではないかと思った。","1"
"でもそんなことはありえないから大丈夫と脳は油断している。あんなやつに負けるわけ無い！と放っておくと、日本の電機メーカーみたいにSUMSUNGにまける。","-1"
"大人になって十分に金を持つようになったら音楽業界に金落としたいなぁ。","1"
"数学だけで受けられるみたいだし、京大でMBA取ることも考えよう。","1"
"帰ってきて洗濯物取り込んだ時かなぁ。一瞬しか窓開けてないけど。","-1"
"男女交際に(異常に)時間を費やすのは無駄だと思っているけど、ある程度異性とも関わらないとモノを見る感覚が鈍るなぁとも思う。男性特有の視点、女性特有の視点があるからね。同性と居すぎると視野が狭くなったり、見方が偏ってしまう恐れがある。","-1"
"似たようなバックグラウンドで育って同じような能力持ってる人の方が価値観近いから相性いいのかもしれないけど、そうしたときにその後どこまで自分が成長できるかっていうね。","-1"
"今週末親が泊まりに来てたんだけど、父の日なのに父からいろいろ買ってもらった笑　感謝しないと","1"
"まぁ世の中にはいろんな人がいるって結論でいいんじゃないですか。","1"
"となりのおっさん今日も懲りずに騒がしかったなぁ。学校行く前にもう一回チャイム鳴らして、出て来なかったらポストに文章突っ込もう。　おっさんのためにレポート書くとかバカらしいけど…笑","1"
"DARS(チョコ)の箱に書いてある「ダース/ビター」の文字を「ダースベーダー」と空目するぐらいに疲れてる。","-1"
"たしかマレーシアの工場で焼かれた一部のロットがアウトだった気がする。うちのもそうだったけど…笑","-1"
"下宿のチャリ置き場はだいたい12,3台チャリあるんだけど、金曜日の夜とか3,4台しかない。みんな遊んでるんだなぁ。","-1"
"今年北京と西安行ったら、もうしばらく中国は行かなくてもいいかなぁ。一通り大きな都市は回った気がするし。","-1"
"ただその１人を増やすのに何年もかかるし、そのコストが大きい。","-1"
"髪伸びたし切りに行こうかな…　梳くのは自分でも出来るけど、長さ整えるのは怖い…笑","-1"
"言語って感情伝える部分の機能が弱いから、下手に言葉に出して相手に伝えるべきじゃないと思う。","1"
"久しぶりにガム噛んだらなんかいろいろ思いついて楽しい。　麻薬なんかやるよりもガム噛んでる方がいいかもしれない。(※麻薬はやってません。)","1"
"学習室24の扇風機がいきなりキーキーいいだしてみんなの注目浴びた","1"
"それに気付いた人間がもう一度生き返りたいがために「２度ある事は３度ある」ということわざを作ったに違いない。","1"
"そのアカウントのアイコン水着着た胸大きな女の子だし、アイコンからしても全然説得力ない。","-1"
"今日も途中でタオル売り切れたっぽいし当日何時に行こうか迷う。　ライブでタオル無かったらマジで楽しめないからなぁ笑","-1"
"この前バイト先でCPU:Corei7/3.4GHz/8core 回線速度:47Mbps の環境で２時間ぐらい作業する事があったんだけど、快適すぎて涙出た","1"
"この時期金よりも経験なのかなぁ。。　でも今はお金が必要だからお金を優先する。","1"
"って事でぼくは催眠術の勉強を始めようと思う。(※大量虐殺は行いません。)","1"
"女の声だけならいいけど、男の声も聞こえるからイった瞬間が分かってしまうと言う…　やめてくれ…","-1"
"MacBook Pro から MacBook Airにファイル送信するのに、初めてAirDrop使ってみた。","1"
"JK(A)「家ん中でタバコ吸ってたら父さんに怒られたんだけど」JK(B)「え？なんで？？」  ","-1"
"非現実的な事を考えて楽しめるんだから、もっともっと楽しむべき。","1"
"ここのスキー場女の子いっぱいいるぜ！！　って彼らにはそういうところが重要なんだな…笑　　泊まりならともかく日帰りだろ。","-1"
"日本以外で女性は家事の文化がある国ってどこだろな？  中東辺りに多そうな気がする","1"
"AppleStoreの店員さんの給料ってどんなもんなのかなー？  将来あそこに就職でもいい気がして来た。","1"
"今日10km弱ぐらい歩く予感。今日もマッサージ行こうかな。足疲れた…","-1"
"カタコトの日本語喋る外国人と久しく話してないなぁ。高校の時は電車の中で出会ったりしたもんだけど。","-1"
"生きてる意味なんて存在しない　って事にしよう。　ないものを考えても仕方ない。","1"
"まぁそれを改善する為にWireless Keyboard買った訳だけども。","1"
"どうでも良いつぶやきは１時間経つと消えるとかいう機能欲しいね。","1"
"AndroidってPDFデフォルトで開けないのか…？  ってかブラウザに開かせればいいんでないの？","-1"
"今日の微積のテスト、ヤコビヤンの絶対値忘れるとかアホな事やってしまった…　","-1"
"はっちゃん開館アタックするとか言ってまだ起きてないんじゃね！？笑","1"
"ぼくも開館アタックしないといかんからそろそろ寝るかなー。7.5時間睡眠でも間に合いそうだ。","1"
"ほんまそれ。 髪の毛どんだけ傷んでるか見てしまう系男子です…","-1"
"あぁあ、シャープがiPad3のディスプレイの検査基準を満たせなかったみたいね。サムスン電子とLGディスプレイ製の液晶パネルが使われるらしい。","-1"
"十三でめっちゃ降りるなぁ。ベッドタウンみたいになってるんかな！？","1"
"天才すぐるさまにアイコン描いてもらった！！！！　めっちゃうれしー！！！！","1"
"ツイート数が１とか２の人たち３人からフォローされたんだけどw　あやしいww","-1"
"たくさんフォローしてTL加速させて、速読の練習してる人とかいないのかなー","1"
"マクド内にミルクが飛び散った！笑  店員が機械に入れるのミスって床にも、店員の服にも飛び散ったww","1"
"脳が寝る事を認識する為にぼくは""おやすみ""という言葉を放たないといけないようだ。","-1"
"友達とゲームやってるならまだいいけど、独り言で言ってたら怖いよー","-1"
"娘に恋する父親とかたくさんいていいと思うんだけど、あんまり聞かないよねー？？　実際子供持つとそういう感情抱かない様になってるのかなー？","-1"
"この時期は肌乾燥するから化粧水必須だよねー！！　とかちょっと女子力高そうな事言ってみる。","1"
"最近ベッドに入ると無心なのに涙が出てくるんだけど。目が疲れてるのか心が疲れてるのか知らんけど。おやすみ。","-1"
"あとは２つ上の先輩にも可愛がってもらったなぁ。　あの方達はマジで可愛かったwww","1"
"マクドでナンパしたところで、その後の流れが見えないんだけど…　食事行きませんかとか誘えないし。　いきなり二人で夜遊びはヤバいしw","-1"
"ただ普通に社会生活してたらどうしても高度な欲求が必然的に満たされてしまう機会に遭遇するはずなので、そのような状況が起きる事はめったにないと。","1"
"最後の一文字違うんだが、フォロー関係から彼に違いない、うん。　それにしても情報系にいってるとは驚きやぁ。","1"
"なんで宇宙が出来たんだ、とか考えると人間が存在している意味を見いだせなくなって生きることが辛くなる。","-1"
"それにしても、マクドで3時間勉強すると、うちで1日勉強するぐらいの量できるからすごい。  いや、うちでダラダラし過ぎてるだけです。","1"
"武器決,読んでたらディベートやりたくなったので、次回の会議で""ディベート""やろう。討論会じゃなくてディベート。","1"
"満たされない生活を送っている人たちは妄想がすごい上手いかもしれないし","-1"
"彼　はもしかして自分じゃないのか？　とか思っちゃう人が結構いるよね。","-1"
"おー、日本版iPhone4Sでも英語のSiri使えるのか！！","1"
"数量計画入門の練習問題に、草野球チームの『三振タイガース』   とか出てきて吹いたwww","1"
"よし！  今日は受かっただろ。  車降りる時に 完璧でしたよ って言われたし。","1"
"浜松医科大は今日から学校始まるんだったねー  大学によって休みの長さ違いすぎだよなー","-1"
"あと３日はだいたい外にいるから食料管理はちょうどいい感じかな","1"
"公園で小学生が「〇〇ちゃん彼氏いんで！」とか話しててませてるなぁって思う。","1"
"iOS5.1.1のJailbreak環境整ったらしいから今日の夜にJailbreakしよう。","1"
"人間は神的な存在になって、電子世界で動いている自分のアバター達を操作するようになる。自分の生活はどうでもよくなって、電子世界の自分が活躍してればいいって思想になる。","-1"
"なんでも電子化しようという動きが強くなって、家も仮想化しちゃってみんなホームレスになるみたいな。","-1"
"電源を有線で取るのあと何年続くのかなぁ。　家電製品多くなってきて配線ぐちゃぐちゃになるし、コンセント足りないわで不便だのう。","-1"
"うちわの形って長年変わってない気がするけど、あれが一番効率の良い形なのかなぁ。　一回仰いだらものすごく風のくるうちわとかないのかなぁ。","-1"
"明日朝から大阪行っていろいろフラフラしようかなぁ。　準備しないとー(ｱｾｱｾ","-1"
"10日早めに来る人いるかなー？　暇だから早めにルネ行こうかと思ってるんだけど。","1"
"自分のサーバーにVPN環境構築した。PPTPじゃなくてL2TP/IPsecを使うことにしたから、大学のVPNよりも若干速い(感じがする)。","1"
"バス内のテレビから「アウンサンスーチー」って単語が聞こえて来たから、あー中国語でも発音一緒なんだと思って顔上げたら、画面に工事現場が映ってた。","-1"
"向かいの子きっと工化の女の子やなー。ベンゼン環いっぱい見える","1"
"毎分の脈拍ツイートしてやるからおれが今何やってるか想像してみろよ！　とか。","1"
"マンゴープリン食ってるけど、なんか安っぽい味する。　3つで100円だし当然だった。","-1"
"20代（もしくは30代まで）で70歳ぐらいまで生きていける金何とか稼いで、あとは遊ぶ生活っていいよね。","1"
"そうだ、缶コーヒーのブラックって香りが無いからあんまり美味しく感じないんだ！","1"
"こういう測り方って実際に手で触った時の感覚と同じなんかな？？","-1"
"半年ゲームやってないと久し振りにやりたくなるな   パワプロでもやろ","1"